placeID,placeName,placeType,latitude,longitude
9198,"Cori''s Kidz Childcare, Inc.",school,44.9678182,-93.0040392
9219,Battle Creek Elementary,school,44.93920259999999,-93.0141259
9220,Highwood Hills Elementary School,school,44.92967599999999,-93.00775139999999
9221,Battle Creek Middle School,school,44.9452557,-93.01149579999999
9222,Little World of Learning,school,44.9107543,-93.0016431
9223,New Horizon Academy,school,44.9324764,-93.00692219999999
9224,East St. Paul KinderCare,school,44.94832529999999,-93.01319319999999
9225,Capital City Discovery Preschool,school,44.904319,-93.003112
9226,school,school,44.94693159999999,-93.01766889999999
9227,Playground,school,44.9473068,-93.00900709999999
9228,Capital City Adventist Christian,school,44.9048271,-93.00253289999999
9229,Capitol City Junior Academy,school,44.9047331,-93.0024833
9230,Learning Jet,school,44.9363976,-93.0548476
9231,Nokomis,school,44.9506724,-93.0289945
9232,Battle Creek Head Start,school,44.9501171,-93.0075423
9253,Chicago-Lake TC & Chicago Av S,transit_station,44.949444,-93.262383
9254,Northbound Technology,transit_station,44.941055,-93.2622143
9255,Chicago Ave S & 27th St E,transit_station,44.953742,-93.262622
9256,Chicago Ave S & 28th St E,transit_station,44.9519455,-93.2626725
9257,Chicago Ave S & 26th St E,transit_station,44.9555345,-93.26270149999999
9258,Lake St E & Portland Ave S,transit_station,44.9483535,-93.26757099999999
9259,Lake St E & Park Ave S,transit_station,44.948359,-93.265349
9260,Lake St E & 3rd Ave S,transit_station,44.94835399999999,-93.27285499999999
9261,Chicago Ave S & 25th St E,transit_station,44.957328,-93.262577
9262,Chicago Ave S & 24th St E,transit_station,44.95911700000001,-93.262575
9263,Lake St & 1st Ave S,transit_station,44.948463,-93.2767145
9264,Lake St E & 10th Ave S,transit_station,44.9483585,-93.26026399999999
9265,Chicago Ave S & 31st St E,transit_station,44.94662049999999,-93.26266799999999
9266,4th Ave S & 32nd St E,transit_station,44.9449745,-93.27026
9267,24th St W & Nicollet Ave S,transit_station,44.95915299999999,-93.27797
9268,Chicago Ave S & 22nd St E,transit_station,44.960885,-93.26257749999999
9269,Lake St E & 12th Ave S,transit_station,44.9483565,-93.25771100000001
9270,Chicago Ave S & 32nd St E,transit_station,44.9447065,-93.2626345
9271,Chicago Ave S & Franklin Ave E,transit_station,44.9626649,-93.26253799999999
9272,4th Ave S & 33rd St E,transit_station,44.94317199999999,-93.2702455
9273,The Hitching Company,transit_station,44.9876017,-93.2841422
9274,Metropass,transit_station,44.9742926,-93.2675931
9275,Metro Transit,transit_station,44.990383,-93.28084380000001
9276,1st Ave NE & 4th St NE,transit_station,44.98963159999999,-93.2555653
9277,Patton Blackwell,transit_station,44.986909,-93.283802
9278,Marquette Ave & 4th St - Stop Group D,transit_station,44.979271,-93.2685145
9279,7th St S & Nicollet Mall,transit_station,44.97703,-93.27248399999999
9280,Hennepin Ave & Washington Ave N,transit_station,44.98220800000001,-93.2690655
9281,1st Ave N & Washington Ave N,transit_station,44.983084,-93.27009199999999
9282,2nd Ave N & 5th St N,transit_station,44.981131,-93.2750585
9283,1st St N & Hennepin Ave,transit_station,44.9839115,-93.266791
9284,7th St S & 5th Ave S,transit_station,44.9740505,-93.26556
9285,Washington Ave & 3rd Ave N,transit_station,44.984523,-93.2724255
9286,1st St N & 2nd Ave N,transit_station,44.985465,-93.2691205
9287,9th St S & Portland Ave S,transit_station,44.9714585,-93.2657105
9288,Washington Ave & 5th Ave N,transit_station,44.986106,-93.27474699999999
9289,1st St N & 4th Ave N,transit_station,44.98699,-93.27128499999999
9290,Chicago Ave S & 8th St S,transit_station,44.9711895,-93.262271
9291,2nd Ave S & Convention Center,transit_station,44.97010150000001,-93.2742085
9292,Nicollet Ave S & Grant St E,transit_station,44.96968450000001,-93.277619
9294,19th Ave S - 4th St/ Riverside Ave,transit_station,44.9701317,-93.2457797
9295,Riverside Ave S & 20th Ave S,transit_station,44.96858599999999,-93.243635
9300,Washington Ave S & 11th Ave S,transit_station,44.975433,-93.2531125
9301,Cedar Ave S & 3rd St S,transit_station,44.9712985,-93.24707749999999
9302,19th Ave S & 3rd St S - Arrive,transit_station,44.971009,-93.245661
9303,11th Ave S & 8th St S,transit_station,44.969583,-93.25808599999999
9306,11th Ave S & 15th St E,transit_station,44.967972,-93.258197
9307,Cedar Ave S & 6th St S,transit_station,44.96757899999999,-93.24727349999999
9308,Chicago Ave S & 14th St E,transit_station,44.968885,-93.262536
9309,Central Ave & 4th St SE,transit_station,44.987666,-93.2541605
9311,11th Ave S & 17th St E,transit_station,44.96659599999999,-93.258175
9313,Brooklyn Center Transit Center,transit_station,45.05959369999999,-93.318424
9314,Robertson + Ruth,transit_station,45.0327539,-93.327918
9315,Penn Ave N & 51st Ave N,transit_station,45.047509,-93.30934549999999
9316,51st Ave N & Queen Ave N,transit_station,45.047579,-93.31062
9317,Penn Ave N & 50th Ave N,transit_station,45.0457355,-93.309281
9318,51st Ave N & Sheridan Ave N,transit_station,45.04759600000001,-93.313125
9319,Logan Ave N & 53rd Ave N,transit_station,45.05127649999999,-93.30419549999999
9320,Penn Ave N & 49th Ave N,transit_station,45.04401,-93.3091865
9321,49th Ave N & Newton Ave N,transit_station,45.04393099999999,-93.30666149999999
9322,51st Ave N & Upton Ave N,transit_station,45.0476015,-93.31567
9323,49th Ave N & Logan Ave N,transit_station,45.043927,-93.304239
9324,Logan Ave N & 54th Ave N,transit_station,45.05296850000001,-93.304217
9325,53rd Ave N & James Ave N,transit_station,45.0511665,-93.301726
9326,49th Ave N & Knox Ave N,transit_station,45.04392499999999,-93.30296399999999
9327,Humboldt Ave N & 51st Ave N,transit_station,45.0475305,-93.2994485
9328,Humboldt Ave N & 52nd Ave N,transit_station,45.04934,-93.29918149999999
9329,Logan Ave N & 55th Ave N,transit_station,45.0548005,-93.30415649999999
9330,53rd Ave N & Humboldt Ave N,transit_station,45.0510665,-93.2992075
9331,Humboldt Ave N & 49th Ave N,transit_station,45.04384749999999,-93.29946699999999
9332,Brooklyn Blvd & 50th Ave N,transit_station,45.045803,-93.320155
9339,Franklin Ave E & Bloomington Ave S,transit_station,44.962745,-93.2525675
9341,Bloomington Ave S & 22nd St E,transit_station,44.9610115,-93.25236249999999
9343,Chicago Ave S & 18th St E,transit_station,44.965122,-93.2625365
9345,Chicago Ave S & 17th St E,transit_station,44.9663695,-93.262546
9347,Bloomington Ave S & 24th St E,transit_station,44.959134,-93.252363
9351,Franklin Ave E & Franklin Station,transit_station,44.96253,-93.2469785
9352,Bloomington Ave S & 25th St E,transit_station,44.95735,-93.2523985
9358,Olson Memorial Hwy & Bryant Ave N,transit_station,44.984358,-93.29106499999999
9359,Olson Memorial Hwy & Van White Memorial,transit_station,44.984369,-93.29401
9360,Olson Memorial Hwy & Humboldt Ave N,transit_station,44.98437699999999,-93.29819499999999
9361,7th St N & Oak Lake Ave,transit_station,44.9857155,-93.2856405
9362,7th St N & Olson Memorial Hwy,transit_station,44.9845275,-93.28425999999999
9363,Glenwood Ave & Girard Ave N,transit_station,44.980627,-93.2971525
9364,Olson Memorial Hwy & James Ave N,transit_station,44.984411,-93.3006095
9365,Glenwood Ave & Cedar Lake Rd,transit_station,44.98078,-93.29916349999999
9366,Plymouth Ave & Bryant Ave N,transit_station,44.991972,-93.29108149999999
9367,Plymouth Ave & Humboldt Ave N,transit_station,44.991538,-93.29829199999999
9368,Lyndale Ave N & 14th Ave N,transit_station,44.993044,-93.2879945
9369,Olson Memorial Hwy & Morgan Ave N,transit_station,44.98440550000001,-93.3045045
9370,Plymouth Ave & James Ave N,transit_station,44.9914995,-93.30066250000002
9371,Washington Ave & 10th Ave N,transit_station,44.9903285,-93.2805715
9372,Glenwood Ave & Morgan Ave N,transit_station,44.98079449999999,-93.304557
9374,Bryant Ave N & 48th Ave N,transit_station,45.0420785,-93.29142449999999
9375,49th Ave N & Camden Ave N,transit_station,45.0439175,-93.288866
9376,49th Ave N & Bryant Ave N,transit_station,45.04391849999999,-93.291448
9377,Bryant Ave N & 47th Ave N,transit_station,45.04026400000001,-93.29143950000001
9378,49th Ave N & Dupont Ave N,transit_station,45.04391999999999,-93.294038
9379,Bryant Ave N & 50th Ave N,transit_station,45.0457095,-93.291472
9380,Bryant Ave N & 46th Ave N,transit_station,45.038487,-93.29140799999999
9381,49th Ave N & Fremont Ave N,transit_station,45.04391849999999,-93.2966385
9382,Bryant Ave N & 51st Ave N,transit_station,45.0475425,-93.29148450000001
9383,45th Ave N & Lyndale Ave N,transit_station,45.0368865,-93.28795799999999
9384,45th Ave N & Bryant Ave N,transit_station,45.03670849999999,-93.29138449999999
9385,Shingle Creek Dr & Fremont Ave N,transit_station,45.03923750000001,-93.296602
9386,Lyndale Ave N & 44th Ave N,transit_station,45.03533849999999,-93.2881075
9387,Humboldt Ave N & Shingle Creek Dr,transit_station,45.040701,-93.299105
9388,Bryant Ave N & 52nd Ave N,transit_station,45.04931149999999,-93.291506
9391,53rd Ave N & Bryant Ave N,transit_station,45.0510115,-93.291551
9392,44th Ave N & Humboldt Ave N,transit_station,45.0354485,-93.298687
9395,44th Ave N & Penn Ave N,transit_station,45.03545250000001,-93.30838349999999
9396,Penn Ave N & 43rd Ave N,transit_station,45.0333875,-93.308526
9397,Osseo Rd & 47th Ave N,transit_station,45.03967100000001,-93.3153635
9398,44th Ave N & Morgan Ave N,transit_station,45.0354475,-93.305031
9399,Penn Ave N & 41st Ave N,transit_station,45.029516,-93.308437
9400,Thomas Ave N & 40th Ave N,transit_station,45.027711,-93.313517
9401,Penn Ave N & 40th Ave N,transit_station,45.0277055,-93.30840649999999
9402,Thomas Ave N & 39th Ave N,transit_station,45.02589649999999,-93.3134695
9403,44th Ave N & James Ave N,transit_station,45.035447,-93.301214
9405,Brooklyn Blvd & 49th Ave N,transit_station,45.044205,-93.31947699999999
9407,France Ave N & Lake Dr,transit_station,45.0369505,-93.32949149999999
9412,Lake Dr - Halifax Ave N,transit_station,45.0362299,-93.33111199999999
9414,Fremont Ave N & 42nd Ave N,transit_station,45.0315255,-93.295778
9415,Fremont Ave N & 43rd Ave N,transit_station,45.03341099999999,-93.29575349999999
9416,Fremont Ave N & 41st Ave N,transit_station,45.029571,-93.295759
9418,Fremont Ave N & 40th Ave N,transit_station,45.027598,-93.29570849999999
9420,Lyndale Ave N & Webber Pkwy,transit_station,45.032376,-93.2880765
9422,Fremont Ave N & 39th Ave N,transit_station,45.0257985,-93.2956535
9423,Lyndale Ave N & 41st Ave N,transit_station,45.02946,-93.288068
9425,Lyndale Ave N & 40th Ave N,transit_station,45.027538,-93.2880745
9430,Fremont Ave N & Dowling Ave N,transit_station,45.0240115,-93.2955915
9431,Dowling Ave N & Dupont Ave N,transit_station,45.0239695,-93.2931055
9432,Lyndale Ave N & 39th Ave N,transit_station,45.02571849999999,-93.2880745
9433,27th Ave NE & Washington St,transit_station,45.016837,-93.25735
9434,Central Ave NE & 22nd Ave NE,transit_station,45.010001,-93.247503
9439,Lowry Ave NE & Marshall St NE,transit_station,45.0131665,-93.2717235
9440,Lowry Ave NE & Grand St NE,transit_station,45.01316250000001,-93.2697445
9441,2nd St NE & 17th Ave NE,transit_station,45.00527199999999,-93.2661545
9442,Grand St NE & 26th Ave NE,transit_station,45.0148755,-93.27012649999999
9443,Lowry Ave NE & University Ave,transit_station,45.0131885,-93.26311849999999
9444,2nd St NE & 15th Ave NE,transit_station,45.00307,-93.26615249999999
9445,Grand St NE & 27th Ave NE,transit_station,45.0168,-93.27013
9446,Lowry Ave NE & 5th St NE,transit_station,45.0131685,-93.2603505
9447,Grand St NE & 28th Ave NE,transit_station,45.01870950000001,-93.270124
9448,Washington St & 20th Ave NE,transit_station,45.0085695,-93.25697749999999
9449,Washington St & 22nd Ave NE,transit_station,45.0099915,-93.2567955
9450,Washington St & 17th Ave NE,transit_station,45.0054325,-93.257555
9451,Washington St & 23rd Ave NE,transit_station,45.011057,-93.25672399999999
9452,Broadway St NE & Marshall St NE,transit_station,44.998704,-93.26905599999999
9473,28th Ave S & 43rd St E,transit_station,44.92509270000001,-93.23212690000001
9474,46th Street Station,transit_station,44.9209045,-93.22036
9475,46th St,transit_station,44.9207531,-93.2198166
9476,28th Ave S & 43rd St E,transit_station,44.924991,-93.23206300000001
9477,42nd Ave S & 37th St E,transit_station,44.9358665,-93.212767
9478,42nd Ave S & 36th St E,transit_station,44.9378635,-93.2127565
9479,38th St E & 40th Ave S,transit_station,44.9342405,-93.215327
9480,38th St E & 42nd Ave S,transit_station,44.93427,-93.2127665
9481,38th St E & 38th Ave S,transit_station,44.934223,-93.21787599999999
9482,42nd Ave S & 35th St E,transit_station,44.9396645,-93.21274799999999
9483,42nd Ave S & 39th St E,transit_station,44.932455,-93.212756
9484,38th St E & 36th Ave S,transit_station,44.934188,-93.22040199999999
9485,34th St E & 40th Ave S,transit_station,44.9414565,-93.2153325
9486,42nd Ave S & 34th St E,transit_station,44.9414095,-93.2127605
9487,34th St E & 38th Ave S,transit_station,44.94143649999999,-93.2178435
9488,38th St E & 46th Ave S,transit_station,44.9342425,-93.2076865
9489,42nd Ave S & 40th St E,transit_station,44.9306285,-93.21275999999999
9490,34th St E & 36th Ave S,transit_station,44.9414115,-93.22018849999999
9491,46th Ave S & 39th St E,transit_station,44.93261,-93.20764349999999
9492,Minnehaha Ave S - 38th St E,transit_station,44.9341612,-93.2239268
9497,4th Ave S & 40th St E,transit_station,44.930537,-93.270145
9498,4th Ave S & 41st St E,transit_station,44.928742,-93.27013749999999
9499,4th Ave S & 39th St E,transit_station,44.932351,-93.27014400000002
9500,4th Ave S & 42nd St E,transit_station,44.92684200000001,-93.2701315
9501,38th St E & Portland Ave S,transit_station,44.93415700000001,-93.26753599999999
9502,38th St E & 4th Ave S,transit_station,44.9341565,-93.270282
9503,Chicago Ave S & 40th St E,transit_station,44.93054650000001,-93.262486
9504,Chicago Ave S & 41st St E,transit_station,44.9287465,-93.2624915
9505,38th St E & Park Ave S,transit_station,44.9341555,-93.26480149999999
9506,Chicago Ave S & 39th St E,transit_station,44.93235199999999,-93.26248249999999
9507,4th Ave S & 43rd St E,transit_station,44.92512300000001,-93.27015999999999
9508,Chicago Ave S & 42nd St E,transit_station,44.92694149999999,-93.2625085
9509,4th Ave S & 37th St E,transit_station,44.9359565,-93.27015999999999
9510,Chicago Ave S & 43rd St E,transit_station,44.9251345,-93.262537
9511,4th Ave S & 44th St E,transit_station,44.9233185,-93.27018249999999
9512,Chicago Ave S & 37th St E,transit_station,44.93595249999999,-93.26250150000001
9515,VA Medical Center Station,transit_station,44.9028667,-93.20230769999999
9518,46th Ave S & Godfrey Rd,transit_station,44.9186455,-93.207633
9519,46th Ave S & 46th St E,transit_station,44.9198675,-93.20767649999999
9520,46th Ave S & 45th St E,transit_station,44.92160699999999,-93.2076245
9521,46th St E & 42nd Ave S,transit_station,44.919702,-93.212761
9522,46th Ave S & 44th St E,transit_station,44.9234045,-93.2076455
9523,46th St E & Minnehaha Ave S,transit_station,44.919854,-93.2149335
9524,Minnehaha Ave S & 45th St E,transit_station,44.921546,-93.215796
9525,Minnehaha Ave S & 44th St E,transit_station,44.9233455,-93.2167465
9526,46th Ave S & 42nd St E,transit_station,44.9270545,-93.20765399999999
9527,Ford Pkwy & Cretin Ave,transit_station,44.9179225,-93.1924315
9528,42nd St E & 42nd Ave S,transit_station,44.927028,-93.212858
9529,Cretin Ave - Pinehurst Ave,transit_station,44.9188575,-93.1924495
9530,Cretin Ave & Highland Pkwy,transit_station,44.91977250000001,-93.19244599999999
9531,Cretin Ave & Scheffer Ave,transit_station,44.9215975,-93.19245199999999
9532,42nd St E & 40th Ave S,transit_station,44.9269845,-93.215307
9533,Colton & Chumley,transit_station,44.88245,-93.28389399999999
9534,Lyndale Ave S & 58th St W,transit_station,44.8977385,-93.2883275
9535,Lyndale Ave S & 60th St W,transit_station,44.89418,-93.28832899999999
9536,Lyndale Ave S & 61st St W,transit_station,44.892384,-93.28835649999999
9537,58th St W & Colfax Ave S,transit_station,44.8978455,-93.2921155
9538,56th St W & Aldrich Ave S,transit_station,44.90145649999999,-93.2895855
9539,Nicollet Ave S & 62nd St E,transit_station,44.8909005,-93.27811849999999
9540,58th St W & Emerson Ave S,transit_station,44.89785699999999,-93.29465599999999
9541,56th St W & Colfax Ave S,transit_station,44.9014605,-93.29211099999999
9542,Lyndale Ave S & 63rd St W,transit_station,44.88878,-93.2883555
9543,Nicollet Ave S & 63rd St W,transit_station,44.8888385,-93.27811349999999
9544,Diamond Lake Rd & Pleasant Ave S,transit_station,44.904751,-93.283422
9545,Diamond Lake Rd & Wentworth Ave,transit_station,44.9043445,-93.280644
9546,Diamond Lake Rd & Grand Ave S,transit_station,44.9049315,-93.28446749999999
9547,56th St W & Emerson Ave S,transit_station,44.9014725,-93.294648
9548,Diamond Lake Rd & Nicollet Ave S,transit_station,44.903941,-93.27819649999999
9549,Lyndale Ave S & 54th St W,transit_station,44.90495199999999,-93.28829999999999
9550,Lyndale Ave S & 64th St W,transit_station,44.88698050000001,-93.28822149999999
9551,56th St W & Fremont Ave S,transit_station,44.9014765,-93.295924
9552,Sunrise Dr & 58th St W,transit_station,44.897105,-93.298529
9557,28th Ave S & 45th St E,transit_station,44.921478,-93.23215300000001
9558,28th Ave S & 44th St E,transit_station,44.923156,-93.232157
9559,42nd St E & 28th Ave S,transit_station,44.9268945,-93.2321245
9560,34th Ave S & 45th St E,transit_station,44.921494,-93.222934
9561,34th Ave S & 46th St E,transit_station,44.919686,-93.2229255
9562,42nd St E & Nokomis Ave S,transit_station,44.9268825,-93.2283045
9563,42nd St E & 26th Ave S,transit_station,44.9269025,-93.234669
9564,34th Ave S & 44th St E,transit_station,44.9233,-93.2229275
9565,34th Ave S & 43rd St E,transit_station,44.9251805,-93.22322299999999
9566,42nd St E & 32nd Ave S,transit_station,44.92689299999999,-93.22567649999999
9567,42nd St E & 24th Ave S,transit_station,44.92690699999999,-93.23719
9568,28th Ave S & 41st St E,transit_station,44.9286335,-93.232115
9569,34th Ave S & Minnehaha Pkwy,transit_station,44.9162275,-93.22282
9570,42nd St E & Standish Ave S,transit_station,44.9269095,-93.239762
9571,34th Ave S & 49th St E,transit_station,44.91441249999999,-93.22282
9572,28th Ave S & 40th St E,transit_station,44.930323,-93.232115
9573,Chicago Ave S & 50th St E,transit_station,44.9124705,-93.262637
9574,Chicago Ave S & 49th St E,transit_station,44.91429499999999,-93.262643
9575,Chicago Ave S & 51st St E,transit_station,44.9105825,-93.26262899999999
9576,Chicago Ave S & 52nd St E,transit_station,44.9089775,-93.26263999999999
9577,Chicago Ave S & 48th St E,transit_station,44.9165165,-93.262621
9578,Chicago Ave S & 47th St E,transit_station,44.917905,-93.262615
9579,Chicago Ave S & 53rd St E,transit_station,44.907031,-93.26263050000001
9580,46th St E & Portland Ave S,transit_station,44.919722,-93.26768899999999
9581,4th Ave S & 46th St E,transit_station,44.919765,-93.2702065
9582,46th St E & 3rd Ave S,transit_station,44.919681,-93.272813
9583,46th St E & Park Ave S,transit_station,44.91972000000001,-93.26514949999999
9584,Nicollet Ave S & 47th St W,transit_station,44.9177195,-93.27796699999999
9585,46th St E & Chicago Ave S,transit_station,44.9196165,-93.262593
9586,54th St E & Chicago Ave S,transit_station,44.90523049999999,-93.2625115
9587,4th Ave S & 45th St E,transit_station,44.921515,-93.270207
9588,Nicollet Ave S & 46th St E,transit_station,44.91972799999999,-93.277802
9589,54th St E & 10th Ave S,transit_station,44.9052505,-93.26008999999999
9590,Diamond Lake Rd E & 2nd Ave S,transit_station,44.9034825,-93.2739945
9591,Chicago Ave S & 45th St E,transit_station,44.92149999999999,-93.2625765
9592,Chicago Ave S & 55th St E,transit_station,44.90340500000001,-93.2626645
9595,Johnson St NE & 29th Ave NE,transit_station,45.020419,-93.23710950000002
9596,Johnson St NE & 28th Ave NE,transit_station,45.0186115,-93.23711899999999
9597,Johnson St NE & 30th Ave NE,transit_station,45.02226049999999,-93.23710799999999
9598,Johnson St NE & 27th Ave NE,transit_station,45.0166965,-93.23713749999999
9599,Johnson St NE & 26th Ave NE,transit_station,45.0150915,-93.23713699999999
9600,Johnson St NE & 31st Ave NE,transit_station,45.02419700000001,-93.23711399999999
9601,Johnson St NE & 32nd Ave NE,transit_station,45.025843,-93.2371175
9602,Lowry Ave NE & Johnson St NE,transit_station,45.013215,-93.23714799999999
9603,McKinley St NE & St Anthony Pkwy,transit_station,45.01899400000001,-93.2281575
9604,McKinley St NE & 29th Ave NE,transit_station,45.02038049999999,-93.228149
9605,Lowry Ave NE & Hayes St NE,transit_station,45.0131965,-93.2345825
9606,Lowry Ave NE & Pierce St NE,transit_station,45.013177,-93.24095799999999
9607,McKinley St NE & 27th Ave NE,transit_station,45.016842,-93.22815349999999
9608,Central Ave NE & 29th Ave NE,transit_station,45.020352,-93.247351
9609,Stinson Blvd & 29th Ave NE,transit_station,45.02049,-93.2269625
9610,Lowry Ave NE & Arthur St NE,transit_station,45.01320450000001,-93.231993
9611,Stinson Blvd & 30th Ave NE,transit_station,45.022285,-93.226879
9612,McKinley St NE & 26th Ave NE,transit_station,45.01502199999999,-93.2281375
9625,54th St E & 12th Ave S,transit_station,44.90526849999999,-93.2575715
9626,Chicago Ave S & 56th St E,transit_station,44.901437,-93.2627105
9634,Franklin Ave W & Nicollet Ave S,transit_station,44.9626955,-93.27785800000001
9635,Nicollet Ave S & 15th St E,transit_station,44.96786849999999,-93.2778245
9636,3rd Ave S & 16th St E,transit_station,44.9671454,-93.2727336
9640,24th St W & Pillsbury Ave S,transit_station,44.959114,-93.281289
9641,24th St W & Pleasant Ave S,transit_station,44.959115,-93.28296449999999
9642,Lyndale Ave S & Franklin Ave W,transit_station,44.962699,-93.288099
9643,24th St W & Harriet Ave S,transit_station,44.959118,-93.28548149999999
9644,Lyndale Ave S & 22nd St W,transit_station,44.9609195,-93.2880105
9645,Lyndale Ave S & 24th St W,transit_station,44.9591275,-93.2880275
9646,Hennepin Ave & Franklin Ave W,transit_station,44.9625175,-93.29153
9647,Lyndale Ave S & 25th St W,transit_station,44.95732599999999,-93.288032
9651,24th St W & Bryant Ave S,transit_station,44.959121,-93.29056899999999
9657,Como Ave SE & 18th Ave SE,transit_station,44.98782550000001,-93.226934
9658,Como Ave SE & 19th Ave SE,transit_station,44.98784149999999,-93.2255765
9659,15th Ave SE & Como Ave SE,transit_station,44.987739,-93.2303755
9660,Como Ave SE & 22nd Ave SE,transit_station,44.9878945,-93.221713
9661,Hennepin Ave E & Stinson Blvd,transit_station,44.9915555,-93.2272235
9662,Hennepin Ave E & Taft St NE,transit_station,44.99147149999999,-93.22404949999999
9663,15th Ave SE & Rollins Ave,transit_station,44.985338,-93.2303745
9664,Elm St SE & 19th Ave SE,transit_station,44.9841665,-93.225388
9665,Hennepin Ave E & 15th Ave SE,transit_station,44.991461,-93.230792
9666,Hennepin Ave E & 14th Ave SE,transit_station,44.991469,-93.2320445
9667,Elm St SE & 22nd Ave SE,transit_station,44.984217,-93.2215325
9668,15th Ave SE & 8th St SE,transit_station,44.983853,-93.231273
9669,Elm St SE & 24th Ave SE,transit_station,44.98427199999999,-93.2186145
9670,Hennepin Ave E & 12th Ave SE,transit_station,44.99152,-93.23464349999999
9671,Stinson Blvd & Kennedy St NE,transit_station,44.99501899999999,-93.22685249999999
9672,Como Ave SE & 26th Ave SE,transit_station,44.987941,-93.216466
9681,Riverside Ave & 25th Ave S,transit_station,44.9654151,-93.23597559999999
9682,Franklin Ave E & 22nd Ave S,transit_station,44.96275,-93.240928
9683,Cedar Ave S & Franklin Ave E,transit_station,44.962675,-93.245125
9684,Franklin Ave E & 24th Ave S,transit_station,44.962747,-93.23774499999999
9687,Riverside Ave & 9th St S,transit_station,44.963862,-93.2323
9688,27th Ave S & Franklin Ave E,transit_station,44.962751,-93.233008
9689,Oak St SE & Delaware St SE,transit_station,44.9723665,-93.227108
9690,15th Ave SE & 4th St SE,transit_station,44.9801775,-93.2344775
9698,54th St E & 44th Ave S,transit_station,44.90539,-93.2101215
9699,54th St E & 46th Ave S,transit_station,44.905389,-93.207577
9700,54th St E & 48th Ave S,transit_station,44.905392,-93.205011
9701,VA Medical Center Station,transit_station,44.902811,-93.2022705
9702,Veterans Dr & VA Medical Center Station,transit_station,44.90227549999999,-93.2025673
9704,56th St E & 40th Ave S,transit_station,44.9017475,-93.2152955
9705,56th St E & 38th Ave S,transit_station,44.901757,-93.21785700000001
9707,34th Ave S & 50th St E,transit_station,44.91258549999999,-93.2228435
9711,56th St E & 36th Ave S,transit_station,44.90175050000001,-93.2204065
9715,Franklin Ave SE & River Terrace E,transit_station,44.9646125,-93.217885
9716,Franklin Ave SE & Seymour Ave,transit_station,44.96452849999999,-93.2127685
9717,Franklin Ave SE & Bedford St,transit_station,44.9645995,-93.20890399999999
9718,Franklin Ave E & 31st Ave S,transit_station,44.962796,-93.22693749999999
9719,Berry St & University Ave,transit_station,44.96757699999999,-93.2064435
9721,25th St E & 35th Ave S,transit_station,44.957384,-93.2209135
9722,25th St E & 33rd Ave S,transit_station,44.95739449999999,-93.2239815
9723,University Ave SE & Oak St SE,transit_station,44.97530980000001,-93.22621579999999
9725,University Ave & Eustis St,transit_station,44.9660885,-93.202912
9726,Franklin Ave & Eustis St,transit_station,44.964612,-93.20294849999999
9727,25th St E & 31st Ave S,transit_station,44.9574,-93.226969
9729,36th Ave S & 26th St E,transit_station,44.955468,-93.220383
9730,27th Ave S & 22nd St E,transit_station,44.960974,-93.23300549999999
9731,25th St E & 29th Ave S,transit_station,44.957382,-93.22989849999999
9732,Kasota Ave SE & Bridal Veil Circle,transit_station,44.97797550000001,-93.2102465
9738,28th Ave S & 51st St E,transit_station,44.9107725,-93.2322365
9739,28th Ave S & 52nd St E,transit_station,44.908952,-93.2322545
9740,28th Ave S & 53rd St E,transit_station,44.907157,-93.232266
9741,28th Ave S & 54th St E,transit_station,44.905339,-93.23231299999999
9742,28th Ave S & 55th St E,transit_station,44.9035135,-93.2323265
9745,28th Ave S & 56th St E,transit_station,44.9017005,-93.23234
9748,57th St E & 25th Ave S,transit_station,44.899862,-93.2361885
9749,28th Ave S & 57th St E,transit_station,44.899892,-93.232419
9750,57th St E & 23rd Ave S,transit_station,44.89983699999999,-93.2387105
9751,57th St E & 22nd Ave S,transit_station,44.899815,-93.241199
9761,15th Ave SE & 6th St SE,transit_station,44.9818725,-93.2328355
9776,26th Ave N & Knox Ave N,transit_station,45.00599049999999,-93.30185399999999
9777,West Broadway & Penn Ave N,transit_station,45.0038343,-93.3082486
9778,West Broadway & Logan Ave,transit_station,45.00226,-93.305893
9779,West Broadway & 26th Ave N,transit_station,45.0060885,-93.3116065
9780,Penn Ave N & 30th Ave N,transit_station,45.0114345,-93.30823149999999
9781,West Broadway & 27th Ave N,transit_station,45.0078425,-93.313417
9782,West Broadway & Morgan Ave N,transit_station,45.00021,-93.304542
9783,26th Ave N & Fremont Ave N,transit_station,45.0059755,-93.295682
9784,Lowry Ave N & Newton Ave N,transit_station,45.013226,-93.30570449999999
9785,Lowry Ave N & Logan Ave N,transit_station,45.01321199999999,-93.3031795
9786,Lowry Ave N & Penn Ave N,transit_station,45.01324049999999,-93.30823149999999
9787,West Broadway & Knox Ave N,transit_station,44.999476,-93.301879
9788,Lowry Ave N & James Ave N,transit_station,45.0131855,-93.300636
9789,Golden Valley Rd & Morgan Ave N,transit_station,44.998756,-93.304418
9790,West Broadway & 29th Ave N,transit_station,45.009625,-93.31503099999999
9791,Lowry Ave N & Russell Ave N,transit_station,45.0132395,-93.31079
9792,West Broadway & Irving Ave N,transit_station,44.9995285,-93.299016
9793,"Sally R. Hesse, RD",transit_station,44.8859106,-93.3270872
9794,Burnwick N'Tweed,transit_station,44.9127235,-93.33099299999999
